Order ID,Order Date,Customer ID,Product ID,Units Sold,Total Sales
23069,20-Sep-16,E1076,60,38,£475.00
8132,01-Jun-16,E1015,61,62,£868.00
29374,16-Oct-15,E1036,5,83,"£5,187.50"
70865,23-Oct-17,E1038,36,73,"£1,241.00"
30354,07-Apr-17,E1027,7,22,£418.00
10737,04-Sep-15,E1031,27,24,£744.00
24815,28-Aug-17,E1073,31,35,£210.00
47302,30-Nov-16,E1009,22,86,£387.00
70184,17-Sep-18,E1018,52,89,"£4,895.00"
56719,26-Oct-15,E1049,49,81,"£2,656.80"
42519,25-Jan-18,E1031,5,28,"£1,750.00"
74278,10-Apr-17,E1089,29,89,"£4,094.00"
83355,14-Jun-16,E1028,74,34,£552.50
69193,10-Jun-15,E1069,61,19,£266.00
78723,15-May-15,E1042,53,29,£565.50
13828,18-Mar-16,E1050,37,51,"£2,703.00"
42679,25-Apr-18,E1086,75,79,"£3,468.10"
31663,03-Aug-16,E1060,71,16,£119.20
17317,15-Jan-17,E1011,5,84,"£5,250.00"
54601,17-Oct-17,E1083,73,45,"£1,350.00"
79550,19-Mar-16,E1059,66,12,£216.00
9638,27-Jun-17,E1077,8,50,£900.00
61843,22-Oct-16,E1047,44,38,£532.00
25436,24-Sep-17,E1047,24,89,"£1,731.05"
71845,24-Mar-17,E1068,29,7,£322.00
40369,24-Apr-15,E1029,38,61,"£1,952.00"
73129,19-Dec-16,E1029,51,51,"£1,938.00"
32393,27-Jul-18,E1077,20,35,£875.00
46212,20-Jun-16,E1060,33,85,"£1,190.00"
39520,11-Oct-17,E1056,52,54,"£2,970.00"
15858,27-Feb-15,E1008,14,46,£322.00
85287,27-May-18,E1060,72,26,£234.00
47662,11-Oct-18,E1041,43,26,"£1,040.00"
31172,17-Feb-17,E1064,28,77,"£1,463.00"
60433,19-Mar-15,E1080,4,63,"£2,142.00"
5571,11-Jan-17,E1088,24,66,"£1,283.70"
12820,25-Jan-15,E1013,42,14,£362.46
9804,18-May-16,E1027,20,37,£925.00
47901,27-Jun-15,E1008,51,68,"£2,584.00"
39897,06-Feb-16,E1085,32,47,£846.00
10877,02-Mar-17,E1079,51,43,"£1,634.00"
51285,28-Dec-17,E1013,24,5,£97.25
15765,16-Nov-17,E1039,16,35,£87.50
87876,28-Aug-18,E1008,36,72,"£1,224.00"
62458,04-Sep-17,E1001,38,11,£352.00
85982,29-Jan-17,E1051,20,39,£975.00
68373,25-Jul-17,E1003,51,17,£646.00
81354,12-Oct-17,E1065,48,43,£750.35
56676,16-Oct-15,E1069,53,61,"£1,189.50"
88818,21-Jun-15,E1057,33,58,£812.00
16120,17-Apr-17,E1038,1,38,"£1,482.00"
86116,27-Dec-16,E1029,42,84,"£2,174.76"
5337,25-Aug-17,E1073,61,9,£126.00
37243,27-Nov-17,E1060,58,38,£532.00
15733,22-Jun-16,E1035,71,38,£283.10
65200,07-Feb-17,E1042,68,16,£147.20
25541,08-Nov-16,E1088,19,39,£487.50
75668,13-Mar-18,E1032,39,81,"£1,620.00"
29053,04-Oct-18,E1048,68,8,£73.60
73132,18-Oct-16,E1006,59,65,"£2,853.50"
59631,27-Aug-17,E1040,54,61,£472.75
78224,11-Oct-15,E1044,60,58,£725.00
27236,17-May-15,E1006,52,20,"£1,100.00"
48649,22-Dec-18,E1085,54,65,£503.75
86282,04-Apr-18,E1027,29,10,£460.00
78560,28-Aug-17,E1017,56,19,£180.50
72946,25-Jun-15,E1046,48,36,£628.20
73752,15-Aug-17,E1059,72,15,£135.00
28412,08-Dec-17,E1050,6,90,"£1,620.00"
24332,21-Jun-17,E1075,62,89,"£7,209.00"
69362,25-Aug-18,E1076,72,33,£297.00
47923,27-Dec-18,E1080,34,27,£270.00
14380,12-Jan-18,E1080,2,37,£370.00
55798,15-Mar-18,E1081,73,86,"£2,580.00"
53565,29-Jun-16,E1052,58,81,"£1,134.00"
24806,25-Nov-17,E1040,14,44,£308.00
56600,17-May-17,E1043,23,90,"£3,240.00"
28894,25-Apr-17,E1028,50,26,£546.00
44165,09-May-15,E1088,17,44,£682.00
10272,20-May-15,E1035,46,58,£870.00
11867,06-Sep-15,E1007,56,41,£389.50
41163,21-Jan-17,E1039,14,26,£182.00
87876,01-Apr-16,E1055,70,85,"£1,976.25"
7389,07-Nov-17,E1066,34,19,£190.00
73944,15-Jun-17,E1081,38,88,"£2,816.00"
58782,01-Oct-15,E1009,10,45,£960.75
51863,13-Feb-16,E1006,5,6,£375.00
10215,22-Mar-15,E1058,40,75,"£7,275.00"
73786,24-Jun-17,E1023,66,69,"£1,242.00"
56816,29-Apr-17,E1009,36,55,£935.00
62390,11-Feb-18,E1038,41,10,£348.00
87733,12-Feb-17,E1078,62,70,"£5,670.00"
42965,07-Apr-18,E1067,69,86,"£10,645.94"
61474,23-Oct-15,E1066,32,79,"£1,422.00"
87160,13-Apr-16,E1017,19,41,£512.50
62382,22-May-15,E1023,60,23,£287.50
68812,02-May-16,E1041,38,28,£896.00
56705,12-Jun-15,E1038,47,80,"£1,920.00"
5783,26-Mar-16,E1057,22,57,£256.50
12602,13-Dec-17,E1006,55,77,"£1,155.00"
44546,29-Nov-18,E1023,24,49,£953.05
68608,02-Oct-18,E1080,69,89,"£11,017.31"
26484,06-May-15,E1038,15,43,£924.50
22996,27-Mar-15,E1013,71,48,£357.60
62662,08-Sep-16,E1031,69,18,"£2,228.22"
23127,07-Apr-15,E1037,4,33,"£1,122.00"
88660,17-Nov-15,E1036,67,60,"£2,958.00"
34589,18-May-15,E1032,63,7,£70.00
7872,15-May-15,E1022,50,89,"£1,869.00"
87970,11-Jul-16,E1016,10,61,"£1,302.35"
23361,03-Jan-17,E1059,4,79,"£2,686.00"
56888,04-Sep-15,E1052,65,51,£612.00
23702,25-May-17,E1065,17,39,£604.50
37197,08-Nov-18,E1011,39,46,£920.00
47970,13-Apr-15,E1004,12,58,"£15,283.00"
79066,08-Nov-17,E1087,3,64,"£1,177.60"
16908,22-Apr-18,E1059,67,51,"£2,514.30"
45804,17-Dec-18,E1010,57,42,"£1,915.20"
89503,17-Jun-16,E1076,11,60,£765.00
46758,02-May-18,E1028,62,36,"£2,916.00"
50134,16-Mar-17,E1051,7,25,£475.00
53761,07-Aug-17,E1010,75,70,"£3,073.00"
27110,25-Sep-15,E1041,2,89,£890.00
56824,24-Aug-18,E1054,59,25,"£1,097.50"
10749,04-Nov-16,E1034,13,12,£159.00
59646,10-Jun-15,E1081,16,22,£55.00
55863,20-Aug-16,E1063,15,76,"£1,634.00"
34299,12-Dec-18,E1059,21,66,"£1,716.00"
84245,26-Sep-18,E1051,57,19,£866.40
74687,22-Oct-18,E1085,53,32,£624.00
65843,25-Oct-17,E1073,64,32,£912.00
24766,26-Feb-18,E1012,16,19,£47.50
55881,17-Sep-15,E1079,19,76,£950.00
22727,10-Oct-17,E1027,42,83,"£2,148.87"
83348,15-Oct-16,E1053,4,62,"£2,108.00"
54665,27-Jun-18,E1060,29,84,"£3,864.00"
82933,01-Nov-17,E1012,46,23,£345.00
32936,30-Sep-15,E1011,63,64,£640.00
18904,29-May-18,E1046,40,17,"£1,649.00"
54043,06-May-17,E1074,48,11,£191.95
20681,12-Nov-17,E1065,33,27,£378.00
48339,10-Mar-16,E1014,2,39,£390.00
71402,07-Dec-15,E1084,77,6,£57.00
84841,04-Nov-18,E1042,45,60,£780.00
63506,06-May-17,E1073,32,70,"£1,260.00"
14240,15-Feb-15,E1067,53,24,£468.00
45471,30-Jun-15,E1004,53,19,£370.50
88537,25-May-15,E1019,23,33,"£1,188.00"
35618,08-Nov-16,E1008,66,43,£774.00
86987,29-Feb-16,E1085,43,80,"£3,200.00"
70280,10-Sep-18,E1071,43,29,"£1,160.00"
73255,16-Feb-18,E1042,45,62,£806.00
6094,20-Nov-16,E1054,73,38,"£1,140.00"
47888,20-Nov-15,E1028,49,43,"£1,410.40"
74254,20-May-18,E1083,71,50,£372.50
55418,01-Oct-18,E1053,70,88,"£2,046.00"
32656,25-Mar-17,E1068,44,65,£910.00
54409,04-Dec-15,E1061,28,46,£874.00
29206,09-Aug-17,E1048,76,21,£698.25
20802,01-Jan-15,E1038,21,85,"£2,210.00"
34948,07-Mar-18,E1039,16,71,£177.50
59879,06-Nov-18,E1067,64,29,£826.50
55456,23-May-15,E1022,9,84,"£1,848.00"
44954,03-Sep-17,E1018,64,73,"£2,080.50"
70372,17-Nov-15,E1046,4,65,"£2,210.00"
53340,23-Aug-16,E1064,18,80,"£3,040.00"
16753,01-Aug-18,E1050,29,74,"£3,404.00"
43953,12-Sep-17,E1072,47,87,"£2,088.00"
54590,27-Nov-18,E1079,10,47,"£1,003.45"
86708,27-May-17,E1048,39,47,£940.00
26396,07-Jun-15,E1040,54,29,£224.75
40729,15-Dec-15,E1071,23,5,£180.00
10401,12-Sep-17,E1022,13,49,£649.25
30731,10-Nov-15,E1013,53,71,"£1,384.50"
52557,31-Aug-17,E1043,38,6,£192.00
43532,18-Aug-18,E1089,41,60,"£2,088.00"
5173,12-Jan-18,E1080,61,65,£910.00
14022,04-Jun-15,E1032,31,45,£270.00
28052,22-Jan-18,E1030,26,81,"£1,701.00"
89994,21-Sep-15,E1076,30,38,£366.70
11848,11-Oct-17,E1058,20,44,"£1,100.00"
85596,17-Apr-16,E1017,41,24,£835.20
61622,09-Nov-18,E1035,55,44,£660.00
75042,06-Jun-16,E1036,19,6,£75.00
21483,27-May-15,E1036,17,43,£666.50
62029,30-Sep-18,E1080,5,85,"£5,312.50"
42100,15-Mar-17,E1040,73,68,"£2,040.00"
83667,16-Oct-15,E1048,34,40,£400.00
27269,24-Sep-18,E1072,73,58,"£1,740.00"
7315,25-Mar-15,E1071,58,80,"£1,120.00"
60594,31-Mar-18,E1006,31,54,£324.00
62502,27-Aug-16,E1051,26,76,"£1,596.00"
56924,08-Jul-16,E1057,9,19,£418.00
35792,24-Feb-16,E1064,33,42,£588.00
83200,21-Oct-15,E1089,32,60,"£1,080.00"
44685,26-Jul-18,E1075,32,7,£126.00
6921,26-Jan-15,E1032,38,76,"£2,432.00"
89420,01-Jul-16,E1078,41,44,"£1,531.20"
6785,05-Aug-15,E1089,73,74,"£2,220.00"
69971,16-Dec-18,E1019,11,60,£765.00
82896,15-Sep-16,E1071,35,14,£294.70
7260,25-May-18,E1042,59,79,"£3,468.10"
7281,16-Jun-18,E1037,46,61,£915.00
62462,29-Sep-18,E1040,73,36,"£1,080.00"
57262,10-Sep-17,E1026,66,44,£792.00
78397,20-Jan-16,E1075,11,71,£905.25
59589,13-Apr-17,E1012,69,25,"£3,094.75"
81653,05-Jan-17,E1047,44,36,£504.00
68613,13-Dec-15,E1025,77,35,£332.50
86708,23-Oct-15,E1057,13,48,£636.00
87669,13-Mar-16,E1001,23,23,£828.00
84164,23-Dec-15,E1053,72,74,£666.00
10623,08-Sep-15,E1032,74,40,£650.00
23152,10-Nov-16,E1025,32,51,£918.00
59574,23-Feb-16,E1003,22,25,£112.50
7240,07-Nov-15,E1025,3,70,"£1,288.00"
77244,17-Dec-18,E1026,49,12,£393.60
75905,26-Nov-17,E1063,65,87,"£1,044.00"
39789,08-Jun-16,E1014,76,89,"£2,959.25"
53233,29-Apr-16,E1018,51,72,"£2,736.00"
7620,08-May-15,E1054,18,76,"£2,888.00"
39371,06-Jun-17,E1050,19,28,£350.00
76828,19-Dec-16,E1013,36,58,£986.00
50989,14-Jan-16,E1025,21,21,£546.00
31851,06-Oct-18,E1043,63,72,£720.00
45288,05-Jan-16,E1021,55,28,£420.00
47225,29-Oct-16,E1024,72,35,£315.00
62200,24-Feb-16,E1065,50,18,£378.00
57144,27-Feb-15,E1031,73,26,£780.00
74449,18-Aug-15,E1063,15,37,£795.50
14277,14-Jan-18,E1014,61,38,£532.00
67474,29-Apr-16,E1088,66,90,"£1,620.00"
41369,09-May-16,E1014,56,39,£370.50
30499,11-Sep-17,E1051,7,5,£95.00
54351,01-Jan-17,E1004,61,56,£784.00
40049,31-Dec-18,E1082,48,64,"£1,116.80"
8788,03-Dec-18,E1057,44,52,£728.00
63044,24-Apr-18,E1027,21,47,"£1,222.00"
66611,16-Oct-18,E1024,67,35,"£1,725.50"
51975,27-Nov-16,E1030,9,35,£770.00
36456,24-Feb-17,E1084,52,21,"£1,155.00"
78468,14-Sep-18,E1038,39,36,£720.00
85658,01-May-18,E1018,11,53,£675.75
6415,22-Jun-15,E1068,55,36,£540.00
17728,23-Sep-17,E1020,38,11,£352.00
88701,07-Jan-18,E1024,25,66,"£2,061.18"
12117,02-Feb-17,E1056,42,40,"£1,035.60"
73959,01-Oct-15,E1069,50,62,"£1,302.00"
26014,27-Sep-16,E1086,73,84,"£2,520.00"
44609,23-Feb-16,E1030,35,75,"£1,578.75"
76486,22-Sep-17,E1076,51,60,"£2,280.00"
53955,06-Nov-15,E1071,66,12,£216.00
76744,04-Nov-15,E1056,47,24,£576.00
29282,18-Apr-18,E1012,51,18,£684.00
51263,23-Apr-16,E1088,55,74,"£1,110.00"
59891,02-Apr-15,E1006,49,31,"£1,016.80"
6694,02-Dec-15,E1044,13,46,£609.50
70877,03-Oct-16,E1040,30,24,£231.60
21173,31-Jan-15,E1069,67,84,"£4,141.20"
6709,20-Jul-17,E1005,67,7,£345.10
31623,21-May-18,E1079,47,27,£648.00
27054,10-Dec-17,E1001,24,41,£797.45
65812,05-Sep-15,E1010,23,31,"£1,116.00"
20077,04-Feb-18,E1067,4,29,£986.00
24029,14-Apr-18,E1074,62,41,"£3,321.00"
5712,12-Jan-18,E1073,64,15,£427.50
13906,19-Dec-16,E1033,4,83,"£2,822.00"
77990,11-Sep-15,E1057,77,41,£389.50
65380,21-Apr-15,E1036,2,9,£90.00
28614,30-Aug-16,E1075,48,52,£907.40
66422,16-Oct-16,E1007,10,23,£491.05
20750,21-Apr-17,E1045,56,30,£285.00
48950,29-Apr-18,E1028,31,28,£168.00
71853,18-Jun-15,E1089,56,37,£351.50
38438,16-Feb-18,E1024,72,31,£279.00
49282,29-Oct-17,E1048,53,55,"£1,072.50"
27278,14-Sep-18,E1047,29,31,"£1,426.00"
55275,22-Aug-16,E1037,1,33,"£1,287.00"
87820,07-Apr-16,E1018,48,75,"£1,308.75"
14042,24-Jun-16,E1050,13,88,"£1,166.00"
18070,01-May-17,E1077,33,65,£910.00
70522,06-Sep-15,E1074,40,57,"£5,529.00"
77411,26-Jun-18,E1016,10,5,£106.75
45715,05-Dec-17,E1004,24,89,"£1,731.05"
18516,29-Sep-18,E1015,63,36,£360.00
76990,23-Mar-16,E1023,18,6,£228.00
5522,09-Nov-15,E1006,66,45,£810.00
5131,28-Nov-15,E1034,63,33,£330.00
5068,06-May-18,E1036,9,46,"£1,012.00"
11978,12-Jun-15,E1033,27,88,"£2,728.00"
82739,27-Dec-17,E1009,60,56,£700.00
59273,24-Nov-15,E1024,23,42,"£1,512.00"
62526,11-Feb-18,E1061,48,33,£575.85
47278,06-Apr-17,E1038,42,25,£647.25
82052,31-Oct-15,E1022,16,30,£75.00
81073,15-Jan-15,E1082,39,55,"£1,100.00"
18826,19-Apr-18,E1003,16,35,£87.50
5721,06-Jun-16,E1005,29,80,"£3,680.00"
12363,07-Jun-17,E1049,68,35,£322.00
47931,18-Sep-18,E1072,60,27,£337.50
12179,08-Jun-15,E1007,31,70,£420.00
63013,12-Dec-17,E1061,45,15,£195.00
36836,26-Dec-16,E1085,48,56,£977.20
5000,04-Dec-18,E1036,31,28,£168.00
68920,03-Jun-16,E1020,8,46,£828.00
33108,10-Feb-15,E1057,49,48,"£1,574.40"
47308,16-Oct-18,E1011,2,34,£340.00
21407,27-Aug-15,E1034,77,56,£532.00
70699,08-Jun-16,E1040,48,9,£157.05
23226,02-Apr-17,E1089,66,62,"£1,116.00"
46631,09-Jun-15,E1044,16,90,£225.00
45078,01-Jun-15,E1080,59,42,"£1,843.80"
49063,07-Jul-18,E1039,10,52,"£1,110.20"
89167,28-Apr-15,E1010,67,21,"£1,035.30"
32217,03-Apr-16,E1033,73,66,"£1,980.00"
64321,26-Apr-16,E1016,51,18,£684.00
57214,11-Jul-17,E1031,48,36,£628.20
67284,31-Jan-18,E1047,66,42,£756.00
22308,24-Nov-17,E1017,56,83,£788.50
48139,30-May-15,E1068,71,83,£618.35
7567,27-Jan-15,E1012,37,60,"£3,180.00"
23687,26-Apr-16,E1002,54,78,£604.50
46195,20-Dec-17,E1088,13,64,£848.00
44336,30-Jan-17,E1089,39,20,£400.00
52612,27-Nov-15,E1066,27,73,"£2,263.00"
58734,13-Feb-17,E1003,57,80,"£3,648.00"
61953,23-Aug-17,E1084,10,81,"£1,729.35"
19152,07-Mar-15,E1012,3,76,"£1,398.40"
41061,22-Jan-15,E1020,61,25,£350.00
43916,12-Aug-15,E1044,62,57,"£4,617.00"
72587,19-Jan-15,E1037,53,77,"£1,501.50"
77738,01-Jun-16,E1055,20,51,"£1,275.00"
88261,05-Oct-16,E1073,68,44,£404.80
62880,20-Mar-15,E1088,58,47,£658.00
41003,17-Feb-15,E1004,59,68,"£2,985.20"
39720,26-Dec-18,E1042,46,40,£600.00
89956,08-May-16,E1043,72,66,£594.00
63625,22-Jun-17,E1046,4,7,£238.00
55577,21-May-17,E1084,6,26,£468.00
50860,25-Jul-16,E1051,25,21,£655.83
41471,12-Nov-15,E1089,68,62,£570.40
61047,18-Jun-18,E1071,34,10,£100.00
61725,03-Apr-16,E1054,13,42,£556.50
52442,09-Sep-15,E1011,6,20,£360.00
78861,10-Sep-17,E1069,22,28,£126.00
86851,17-Aug-18,E1019,9,73,"£1,606.00"
74370,25-Oct-17,E1077,70,90,"£2,092.50"
78150,18-Aug-18,E1075,22,79,£355.50
74553,26-Jun-17,E1045,37,11,£583.00
7893,28-May-18,E1016,25,39,"£1,217.97"
13651,17-Oct-16,E1015,66,12,£216.00
72067,31-Jan-17,E1088,49,32,"£1,049.60"
52558,29-Jul-17,E1015,73,82,"£2,460.00"
88470,27-Apr-16,E1059,19,73,£912.50
70109,23-Sep-17,E1029,54,69,£534.75
51490,31-Oct-18,E1010,50,67,"£1,407.00"
81256,24-Dec-15,E1077,14,32,£224.00
14351,27-Jul-17,E1081,74,73,"£1,186.25"
57328,19-May-17,E1074,17,72,"£1,116.00"
49584,16-Jan-18,E1088,68,37,£340.40
32181,05-Nov-16,E1063,8,79,"£1,422.00"
83212,15-Aug-18,E1014,35,38,£799.90
43916,06-Jul-17,E1027,71,42,£312.90
76622,12-Sep-15,E1053,29,85,"£3,910.00"
19521,08-Oct-16,E1026,23,38,"£1,368.00"
21652,23-Dec-17,E1027,64,77,"£2,194.50"
79034,12-Oct-17,E1070,37,66,"£3,498.00"
61423,22-Apr-17,E1015,47,7,£168.00
56436,20-Jan-16,E1076,8,89,"£1,602.00"
17116,14-Jul-18,E1073,21,17,£442.00
64803,31-Dec-15,E1017,47,21,£504.00
83320,23-Nov-15,E1071,36,31,£527.00
32771,26-Jan-17,E1065,70,25,£581.25
7709,16-May-16,E1020,25,9,£281.07
44026,20-Sep-15,E1083,70,81,"£1,883.25"
30480,11-Mar-18,E1066,74,37,£601.25
42824,02-Aug-17,E1034,45,41,£533.00
20708,14-Jul-15,E1064,50,42,£882.00
8167,05-Dec-18,E1038,9,10,£220.00
8781,06-Feb-15,E1032,41,68,"£2,366.40"
40517,27-Mar-15,E1028,76,48,"£1,596.00"
69771,22-Jan-18,E1007,8,39,£702.00
46177,22-Feb-17,E1024,66,89,"£1,602.00"
51621,29-Nov-17,E1042,43,36,"£1,440.00"
32204,15-Nov-18,E1054,8,6,£108.00
72744,20-Aug-16,E1005,37,76,"£4,028.00"
22028,08-Mar-15,E1018,27,22,£682.00
20381,27-Jan-15,E1075,47,37,£888.00
6843,16-Jul-18,E1010,77,7,£66.50
43120,02-Jun-15,E1035,12,84,"£22,134.00"
77003,23-Jul-17,E1010,18,47,"£1,786.00"
31428,01-Sep-18,E1006,24,84,"£1,633.80"
5225,08-Nov-17,E1038,71,83,£618.35
9294,21-Dec-17,E1005,11,82,"£1,045.50"
50414,11-Mar-15,E1038,49,77,"£2,525.60"
53107,11-Jul-18,E1003,77,57,£541.50
34850,10-Dec-15,E1029,31,88,£528.00
16527,11-Aug-16,E1080,3,85,"£1,564.00"
46554,21-Sep-18,E1033,39,12,£240.00
17813,30-Dec-16,E1044,1,54,"£2,106.00"
29518,09-Dec-18,E1038,41,62,"£2,157.60"
78492,01-Sep-16,E1056,12,70,"£18,445.00"
89526,27-Jul-18,E1081,52,57,"£3,135.00"
71166,08-Apr-17,E1040,5,82,"£5,125.00"
35978,07-May-15,E1031,53,16,£312.00
62432,19-May-18,E1028,65,27,£324.00
27897,26-Jul-18,E1004,65,15,£180.00
8342,19-Feb-15,E1020,71,31,£230.95
61024,29-Apr-17,E1042,58,39,£546.00
8147,12-Aug-18,E1027,28,53,"£1,007.00"
68898,27-May-15,E1020,4,45,"£1,530.00"
25935,28-May-16,E1050,1,87,"£3,393.00"
9843,25-Jun-15,E1021,18,36,"£1,368.00"
29185,25-Sep-17,E1044,70,63,"£1,464.75"
15325,07-Aug-15,E1089,31,7,£42.00
35459,16-Sep-18,E1078,28,37,£703.00
87405,09-Oct-15,E1087,56,81,£769.50
62742,18-Mar-15,E1085,25,33,"£1,030.59"
37497,22-Aug-15,E1065,55,6,£90.00
50538,21-Jan-17,E1017,56,68,£646.00
33463,04-Nov-17,E1036,38,15,£480.00
12411,27-Oct-16,E1082,7,80,"£1,520.00"
65314,10-Sep-16,E1053,73,73,"£2,190.00"
17748,26-Dec-17,E1011,77,16,£152.00
21810,06-Jan-17,E1018,38,23,£736.00
36018,12-Jul-17,E1059,68,22,£202.40
14721,01-Jan-18,E1039,17,70,"£1,085.00"
59108,21-Feb-15,E1073,21,88,"£2,288.00"
11638,01-Dec-18,E1062,27,89,"£2,759.00"
85263,10-Dec-16,E1053,14,20,£140.00
80370,29-Aug-18,E1061,31,38,£228.00
78537,09-Jun-18,E1088,35,74,"£1,557.70"
17182,29-Jan-18,E1069,66,71,"£1,278.00"
20101,11-Jan-16,E1055,12,28,"£7,378.00"
85355,01-Jul-16,E1043,63,52,£520.00
10849,24-Jul-18,E1042,33,34,£476.00
48924,05-Jun-17,E1049,27,53,"£1,643.00"
81408,07-Oct-15,E1025,56,46,£437.00
23807,08-May-15,E1002,53,31,£604.50
79698,02-Apr-15,E1018,21,88,"£2,288.00"
25217,07-Jan-18,E1081,32,79,"£1,422.00"
31570,25-Feb-17,E1071,36,15,£255.00
59930,27-Mar-18,E1048,18,83,"£3,154.00"
62696,24-Feb-17,E1035,56,79,£750.50
50822,11-Feb-16,E1021,14,18,£126.00
11211,20-Dec-18,E1038,62,49,"£3,969.00"
57076,13-Sep-16,E1011,27,51,"£1,581.00"
15283,12-Sep-17,E1054,71,49,£365.05
66904,13-May-15,E1071,34,32,£320.00
71840,21-Jan-18,E1023,16,72,£180.00
10421,27-Mar-15,E1012,71,17,£126.65
50594,08-Feb-15,E1031,66,84,"£1,512.00"
15682,19-May-18,E1004,12,27,"£7,114.50"
64068,30-Jul-17,E1050,6,88,"£1,584.00"
29129,11-Jun-16,E1068,23,22,£792.00
45015,29-Jan-15,E1088,25,9,£281.07
88903,08-Aug-16,E1017,35,59,"£1,241.95"
82483,08-Oct-17,E1088,18,86,"£3,268.00"
51590,21-Aug-18,E1072,18,54,"£2,052.00"
8878,27-May-18,E1003,17,13,£201.50
62266,08-Apr-16,E1048,8,74,"£1,332.00"
41753,31-Jul-15,E1024,15,54,"£1,161.00"
35280,09-Oct-15,E1013,65,63,£756.00
75804,20-Feb-17,E1037,59,88,"£3,863.20"
58108,03-Sep-17,E1006,18,32,"£1,216.00"
18866,25-Mar-15,E1050,56,13,£123.50
44916,06-Mar-17,E1039,53,14,£273.00
62625,03-Aug-18,E1085,16,25,£62.50
27699,26-May-16,E1047,57,21,£957.60
42863,07-Nov-16,E1010,29,46,"£2,116.00"
19156,28-Jul-15,E1077,64,33,£940.50
43122,17-Jan-16,E1015,25,66,"£2,061.18"
46274,17-Nov-18,E1089,74,46,£747.50
14343,19-Jan-15,E1011,39,66,"£1,320.00"
56956,03-Apr-18,E1028,21,36,£936.00
41193,19-May-15,E1069,39,39,£780.00
74874,03-Apr-17,E1058,76,41,"£1,363.25"
51664,24-Jan-17,E1087,28,24,£456.00
41778,24-Dec-18,E1042,57,85,"£3,876.00"
86261,02-Nov-16,E1063,7,51,£969.00
58879,13-Aug-15,E1071,73,22,£660.00
33344,30-Dec-17,E1040,8,51,£918.00
20716,28-Jul-15,E1062,18,39,"£1,482.00"
79598,03-Feb-16,E1047,63,67,£670.00
32139,01-Dec-18,E1017,29,26,"£1,196.00"
88956,07-Oct-15,E1073,22,11,£49.50
75454,30-Jan-16,E1012,60,74,£925.00
29969,11-Dec-17,E1024,36,88,"£1,496.00"
72403,08-Apr-15,E1040,47,23,£552.00
73881,03-May-18,E1045,43,69,"£2,760.00"
53989,27-Jun-17,E1046,60,90,"£1,125.00"
87753,15-Apr-16,E1030,10,87,"£1,857.45"
67413,02-Dec-15,E1073,48,68,"£1,186.60"
64630,12-May-17,E1047,16,71,£177.50
51079,12-Jul-15,E1087,56,75,£712.50
66605,05-Jun-15,E1042,69,58,"£7,179.82"
86532,21-Aug-16,E1013,37,38,"£2,014.00"
57145,22-Oct-16,E1067,24,84,"£1,633.80"
5909,14-Oct-16,E1065,48,80,"£1,396.00"
68051,10-Nov-16,E1036,73,18,£540.00
71870,02-Sep-15,E1074,20,58,"£1,450.00"
55199,04-Jan-15,E1008,41,12,£417.60
28972,07-Jan-18,E1070,18,79,"£3,002.00"
72800,29-Jan-18,E1072,62,33,"£2,673.00"
71777,21-Apr-15,E1006,57,75,"£3,420.00"
46222,14-Jan-15,E1072,27,86,"£2,666.00"
79536,16-Feb-17,E1063,9,42,£924.00
52384,24-Aug-16,E1073,56,86,£817.00
14773,24-Feb-16,E1019,64,47,"£1,339.50"
64929,05-Jul-15,E1040,22,26,£117.00
8213,29-Jan-15,E1005,6,48,£864.00
56572,17-May-18,E1042,63,84,£840.00
5169,15-Mar-18,E1014,62,79,"£6,399.00"
35887,10-Dec-15,E1089,53,78,"£1,521.00"
61544,25-Nov-17,E1009,13,12,£159.00
12942,24-Mar-16,E1021,9,47,"£1,034.00"
10671,03-Oct-16,E1049,17,49,£759.50
20162,08-Feb-18,E1017,2,62,£620.00
31384,07-Nov-17,E1055,2,43,£430.00
12944,17-Mar-16,E1057,28,59,"£1,121.00"
21987,26-Aug-15,E1050,76,21,£698.25
48837,24-Sep-15,E1050,58,27,£378.00
41665,26-Jan-17,E1065,28,33,£627.00
69316,22-Apr-17,E1056,63,8,£80.00
82384,07-Nov-18,E1061,50,44,£924.00
51184,11-Mar-16,E1006,54,41,£317.75
25492,30-Nov-17,E1070,3,24,£441.60
67296,01-May-17,E1038,3,21,£386.40
22504,24-Sep-17,E1015,17,71,"£1,100.50"
84380,13-Sep-18,E1020,6,39,£702.00
55679,10-Jun-16,E1061,56,38,£361.00
45180,03-Jul-18,E1049,20,5,£125.00
57353,07-Jan-17,E1036,45,52,£676.00
50259,06-Nov-15,E1074,15,68,"£1,462.00"
78851,31-Dec-17,E1072,56,84,£798.00
53161,28-Aug-15,E1039,3,78,"£1,435.20"
24106,20-Apr-17,E1071,21,18,£468.00
5740,22-Jul-17,E1064,31,49,£294.00
80043,12-Sep-16,E1047,45,59,£767.00
58539,21-Jan-17,E1038,8,51,£918.00
12326,12-Aug-16,E1045,6,40,£720.00
20318,14-Feb-17,E1011,10,5,£106.75
37548,18-May-16,E1006,1,54,"£2,106.00"
7932,15-Mar-16,E1043,40,54,"£5,238.00"
38412,25-Mar-16,E1082,43,84,"£3,360.00"
16688,14-Jun-18,E1019,69,46,"£5,694.34"
